send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,Curiousity,Caring,Gratitude,Approval,Desire,Neutral,Excitement,Sadness,top_factor_label
2021-05-08,2:07:49 PM,1.0,For A Mother You Love,2021-05-for-a-mother-you-love-E1-13-37-month-donors,Fundraising,A Mother?s love knows no borders,105833,105714,119.0,184.0,122,14528,39,10.0,11.0,19.0,3258.0,Lapsed Donors,2021-05-for-a-mo,0.1372728733003883,0.0011527595362505,0.000179528124498,30.78434892708324,5,0.5,0.6,mother?s love know border,0.0002003475674428,8.733410504646599e-05,0.001424036337994,0.0006406773463822,0.0005359989590942,0.0009207327384501,0.0001364972849842,4.469778650673106e-05,0.000345930136973,0.0004458173934835,0.0001399009051965,0.0001481450599385,2.14873616641853e-05,2.681812475202605e-05,7.064846431603655e-05,4.966362030245364e-05,0.000214401516132,6.070643576094881e-05,0.002625657711178,2.7599742679740306e-05,0.0046652252785861,2.575335565779824e-05,0.0007201773114502,1.2604717994690873e-05,0.0002505073498468,0.0005212433752603,3.208885755157098e-05,0.9856052994728088,-0.499541194694223,-0.39778919028579096,-0.312031469055706,-0.37667094418951697,-0.21347618747854857,-0.13049128457648024,-0.37265856042308254,-0.3234640581765964,Neutral
2021-05-08,2:08:34 PM,1.0,For A Mother You Love,2021-05-for-a-mother-you-love-E1-Non-Donors,Fundraising,A Mother?s love knows no borders,150757,150507,250.0,226.0,136,16354,60,10.0,10.0,3.0,300.0,Non Donors,2021-05-for-a-mo,0.1084792082623029,0.0009021139980233,1.9899573485808287e-05,1.9899573485808288,5,0.5,0.6,mother?s love know border,0.0002003475674428,8.733410504646599e-05,0.001424036337994,0.0006406773463822,0.0005359989590942,0.0009207327384501,0.0001364972849842,4.469778650673106e-05,0.000345930136973,0.0004458173934835,0.0001399009051965,0.0001481450599385,2.14873616641853e-05,2.681812475202605e-05,7.064846431603655e-05,4.966362030245364e-05,0.000214401516132,6.070643576094881e-05,0.002625657711178,2.7599742679740306e-05,0.0046652252785861,2.575335565779824e-05,0.0007201773114502,1.2604717994690873e-05,0.0002505073498468,0.0005212433752603,3.208885755157098e-05,0.9856052994728088,-0.499541194694223,-0.39778919028579096,-0.312031469055706,-0.37667094418951697,-0.21347618747854857,-0.13049128457648024,-0.37265856042308254,-0.3234640581765964,Neutral
2021-05-09,2:03:36 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-Partner-A,Fundraising,Still searching for a meaningful Mother?s Day gift?,14310,14288,22.0,55.0,36,2581,12,1.0,1.0,14.0,4100.0,Partners,2021-05-for-a-mo,0.1803633822501747,0.0025157232704402,0.0009783368273934,286.512928022362,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2021-05-09,2:00:41 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-0-12-month-donors,Fundraising,Still searching for a meaningful Mother?s Day gift?,14,14,0.0,1.0,1,12,0,0.0,0.0,45.0,3182.0,First Levels,2021-05-for-a-mo,0.8571428571428571,0.0714285714285714,3.2142857142857144,227285.7142857143,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2021-05-09,2:02:49 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-0-12-month-donors,Fundraising,Still searching for a meaningful Mother?s Day gift?,102534,102314,220.0,218.0,157,13338,57,16.0,16.0,45.0,3182.0,First Levels,2021-05-for-a-mo,0.1300836795599508,0.0015311994070259,0.000438878810931,31.03360836405485,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2021-05-09,2:03:50 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-Non-Donors,Fundraising,Still searching for a meaningful Mother?s Day gift?,150385,150177,208.0,263.0,157,18089,97,15.0,15.0,3.0,190.0,Non Donors,2021-05-for-a-mo,0.1202846028526781,0.0010439870997772,1.9948798084915384e-05,1.2634238787113077,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2021-05-09,2:03:36 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-13-37-month-donors,Fundraising,Still searching for a meaningful Mother?s Day gift?,105725,105600,125.0,189.0,125,16194,61,19.0,20.0,22.0,1730.0,Lapsed Donors,2021-05-for-a-mo,0.1531709624024592,0.0011823126034523,0.0002080870182076,16.363206431780565,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2021-05-09,2:02:05 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-Field-Partner,Fundraising,Still searching for a meaningful Mother?s Day gift?,56177,56121,56.0,202.0,148,9586,33,11.0,11.0,39.0,2441.0,Field Partners,2021-05-for-a-mo,0.1706392295779411,0.0026345301457892,0.0006942342951741,43.4519465261584,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2021-05-09,2:00:41 PM,2.0,For A Mother You Love,2021-05-for-a-mother-you-love-E2-Partner-A,Fundraising,Still searching for a meaningful Mother?s Day gift?,6,6,0.0,0.0,0,2,0,0.0,0.0,14.0,4100.0,Partners,2021-05-for-a-mo,0.3333333333333333,0.0,2.333333333333333,683333.3333333334,5,0.5,0.5,search meaningful mother?s day gift,6.725745333824307e-05,0.0036248718388378,0.0015596075681969,0.0003672344610095,6.645512621616945e-05,0.0003602108336053,0.0920148342847824,0.8868237733840942,0.0047716456465423,8.542207069694996e-05,0.000382859056117,9.59693716140464e-05,0.0002086801250698,8.277709275716916e-05,0.0004556940984912,6.677811325062066e-05,0.0010806263890117,0.0002055663499049,0.0050257239490747,0.0001196927114506,0.0002065024309558,3.458850187598728e-05,6.19644924881868e-05,2.534961822675541e-05,0.0006444990285672,0.0009802804561331,0.0003394063096493,0.0002417338255327,3.076374463068504,-0.08667247581099857,-0.18516268797396285,-0.09605438410911073,-0.02286238461582324,-0.10279399155528215,0.025082172472812303,-0.05537820293954354,Curiousity
2020-03-27,11:15:50 PM,1.0,Partner Table Toppers,2020-03-Table-Toppers-PNB,Cultivation,How to stay connected,131,131,0.0,3.0,3,47,0,0.0,0.0,0.0,0.0,PNB,2020-03-Table-To,0.3587786259541984,0.0229007633587786,0.0,0.0,3,0.0,0.0,stay connect,2.294941441505216e-05,0.0001573159970575,0.0001112028912757,0.0004895047168247,0.0003309039748273,6.326844595605507e-05,0.4841352999210357,0.0246596932411193,7.479984924430028e-05,0.0007300285506062,0.000666705367621,2.603631219244562e-05,1.8018992705037817e-05,2.6467267161933705e-05,0.0001350740349153,3.060930612264201e-05,1.854502443165984e-05,5.49020514881704e-05,0.0001248387270607,0.0001537368370918,8.607775089330971e-05,4.439851636561798e-06,0.0004790937528014,9.704816875455435e-06,3.775637378566898e-05,0.0003225323744118,0.0001978611544473,0.4868326783180237,-0.036423055166435986,-0.11467312863370673,-0.07877329248402494,-0.14190190270286832,-0.07695938107602304,-0.07386950100139235,-0.14783176006478183,0.010858866223631969,Sadness
2020-03-27,11:20:49 PM,1.0,Partner Table Toppers,2020-03-Table-Toppers-Partners,Cultivation,How to stay connected,14017,13999,18.0,177.0,140,3947,10,3.0,3.0,10.0,4600.0,Partners,2020-03-Table-To,0.2815866447884711,0.0099878718698722,0.0007134194192765,328.17293286723265,3,0.0,0.0,stay connect,2.294941441505216e-05,0.0001573159970575,0.0001112028912757,0.0004895047168247,0.0003309039748273,6.326844595605507e-05,0.4841352999210357,0.0246596932411193,7.479984924430028e-05,0.0007300285506062,0.000666705367621,2.603631219244562e-05,1.8018992705037817e-05,2.6467267161933705e-05,0.0001350740349153,3.060930612264201e-05,1.854502443165984e-05,5.49020514881704e-05,0.0001248387270607,0.0001537368370918,8.607775089330971e-05,4.439851636561798e-06,0.0004790937528014,9.704816875455435e-06,3.775637378566898e-05,0.0003225323744118,0.0001978611544473,0.4868326783180237,-0.036423055166435986,-0.11467312863370673,-0.07877329248402494,-0.14190190270286832,-0.07695938107602304,-0.07386950100139235,-0.14783176006478183,0.010858866223631969,Sadness
2021-06-24,10:00:43 PM,1.0,Pride without Borders,2021-06-Pride-without-borders-E1-Partner,engagement,We?re committed to providing nondiscriminatory care around the world,15140,15118,22.0,44.0,35,2663,9,4.0,4.0,9.0,5800.0,Partners,2021-06-Pride-wi,0.175891677675033,0.0023117569352708,0.0005944517833553,383.0911492734478,6,0.0,0.0,we?re commit provide nondiscriminatory care world,0.0003714879858307,9.236591722583398e-05,0.0001826807565521,0.0003892414388246,0.9818088412284852,0.0006508159567601,0.0001972102763829,0.0004583401314448,0.0031065742950886,6.4720785303507e-05,0.0019954903982579,0.000231914455071,3.316420043120161e-05,6.402657891158015e-05,3.592891152948141e-05,0.0002605020999908,4.439557596924715e-05,0.0001870330597739,0.000167084581335,7.890687265899032e-05,0.007201119326055,0.0001329494843957,0.0004294282116461,0.0002150929503841,0.0001167258451459,0.0002042188425548,2.873984158213716e-05,0.00125098740682,-0.18378531075742466,-0.1545230096540554,0.08932226467237614,5.381246880693679,-0.06791534757791873,-0.15920848113965766,-0.3372120271455845,-0.5714977826267589,Approval
2021-06-24,10:00:59 PM,1.0,Pride without Borders,2021-06-Pride-without-borders-E1-Non-Donors,engagement,We?re committed to providing nondiscriminatory care around the world,189562,189075,487.0,209.0,127,18492,107,23.0,23.0,0.0,0.0,Non Donors,2021-06-Pride-wi,0.0975511969698568,0.0006699654994144,0.0,0.0,6,0.0,0.0,we?re commit provide nondiscriminatory care world,0.0003714879858307,9.236591722583398e-05,0.0001826807565521,0.0003892414388246,0.9818088412284852,0.0006508159567601,0.0001972102763829,0.0004583401314448,0.0031065742950886,6.4720785303507e-05,0.0019954903982579,0.000231914455071,3.316420043120161e-05,6.402657891158015e-05,3.592891152948141e-05,0.0002605020999908,4.439557596924715e-05,0.0001870330597739,0.000167084581335,7.890687265899032e-05,0.007201119326055,0.0001329494843957,0.0004294282116461,0.0002150929503841,0.0001167258451459,0.0002042188425548,2.873984158213716e-05,0.00125098740682,-0.18378531075742466,-0.1545230096540554,0.08932226467237614,5.381246880693679,-0.06791534757791873,-0.15920848113965766,-0.3372120271455845,-0.5714977826267589,Approval
2021-06-24,10:00:53 PM,1.0,Pride without Borders,2021-06-Pride-without-borders-E1-0-12-month-donors,engagement,We?re committed to providing nondiscriminatory care around the world,127605,127308,297.0,445.0,260,17779,105,22.0,22.0,29.0,1665.0,First Levels,2021-06-Pride-wi,0.1393283962227185,0.0020375377140394,0.0002272638219505,13.048078053367814,6,0.0,0.0,we?re commit provide nondiscriminatory care world,0.0003714879858307,9.236591722583398e-05,0.0001826807565521,0.0003892414388246,0.9818088412284852,0.0006508159567601,0.0001972102763829,0.0004583401314448,0.0031065742950886,6.4720785303507e-05,0.0019954903982579,0.000231914455071,3.316420043120161e-05,6.402657891158015e-05,3.592891152948141e-05,0.0002605020999908,4.439557596924715e-05,0.0001870330597739,0.000167084581335,7.890687265899032e-05,0.007201119326055,0.0001329494843957,0.0004294282116461,0.0002150929503841,0.0001167258451459,0.0002042188425548,2.873984158213716e-05,0.00125098740682,-0.18378531075742466,-0.1545230096540554,0.08932226467237614,5.381246880693679,-0.06791534757791873,-0.15920848113965766,-0.3372120271455845,-0.5714977826267589,Approval
2021-06-24,10:00:56 PM,1.0,Pride without Borders,2021-06-Pride-without-borders-E1-13-37-month-donors,engagement,We?re committed to providing nondiscriminatory care around the world,119688,119506,182.0,176.0,116,18895,74,24.0,28.0,5.0,680.0,Lapsed Donors,2021-06-Pride-wi,0.1578687921930352,0.000969186551701,4.177528240090903e-05,5.681438406523628,6,0.0,0.0,we?re commit provide nondiscriminatory care world,0.0003714879858307,9.236591722583398e-05,0.0001826807565521,0.0003892414388246,0.9818088412284852,0.0006508159567601,0.0001972102763829,0.0004583401314448,0.0031065742950886,6.4720785303507e-05,0.0019954903982579,0.000231914455071,3.316420043120161e-05,6.402657891158015e-05,3.592891152948141e-05,0.0002605020999908,4.439557596924715e-05,0.0001870330597739,0.000167084581335,7.890687265899032e-05,0.007201119326055,0.0001329494843957,0.0004294282116461,0.0002150929503841,0.0001167258451459,0.0002042188425548,2.873984158213716e-05,0.00125098740682,-0.18378531075742466,-0.1545230096540554,0.08932226467237614,5.381246880693679,-0.06791534757791873,-0.15920848113965766,-0.3372120271455845,-0.5714977826267589,Approval
2021-07-07,7:16:35 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-0-12-month-donors,engagement,What should your new Supporter card look like?,60024,59924,100.0,528.0,346,9479,65,13.0,13.0,20.0,1870.0,First Levels,2021-07-Supporte,0.1579201652672264,0.0057643609222977,0.000333200053312,31.1542049846728,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-07,7:16:37 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-13-37-month-donors,engagement,What should your new Supporter card look like?,57451,57391,60.0,193.0,132,9535,43,8.0,9.0,4.0,170.0,Lapsed Donors,2021-07-Supporte,0.165967520147604,0.0022976101373344,6.962454961619467e-05,2.9590433586882736,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-07,7:17:36 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-Non-Donors-B,engagement,What should your new Supporter card look like?,111665,111250,415.0,982.0,703,17453,322,47.0,48.0,12.0,292.0,Non Donors,2021-07-Supporte,0.1562978551918685,0.0062956163524828,0.0001074642905117,2.614964402453768,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-07,7:16:36 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-0-12-month-donors-B,engagement,What should your new Supporter card look like?,60375,60261,114.0,484.0,343,8362,44,10.0,10.0,25.0,5045.0,First Levels,2021-07-Supporte,0.1385010351966873,0.0056811594202898,0.0004140786749482,83.56107660455487,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-07,7:17:36 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-Non-Donors,engagement,What should your new Supporter card look like?,111971,111539,432.0,1177.0,767,19525,412,59.0,59.0,9.0,415.0,Non Donors,2021-07-Supporte,0.1743755079440212,0.0068499879433067,8.037795500620696e-05,3.7063168141750986,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-07,7:16:37 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-13-37-month-donors-B,engagement,What should your new Supporter card look like?,57340,57283,57.0,188.0,122,8874,22,4.0,9.0,2.0,125.0,Lapsed Donors,2021-07-Supporte,0.1547610742936867,0.002127659574468,3.487966515521451e-05,2.179979072200907,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-07,7:00:40 PM,1.0,Supporter Card Voting,2021-07-Supporter-card-voting-E1-0-12-month-donors,engagement,What should your new Supporter card look like?,16,16,0.0,9.0,2,14,0,0.0,0.0,20.0,1870.0,First Levels,2021-07-Supporte,0.875,0.125,1.25,116875.0,7,0.1363636363636363,0.4545454545454545,new supporter card look like,2.061115810647607e-05,0.0004630327457562,0.0005098652909509,0.0016399014275521,3.928638034267351e-05,3.088443918386474e-05,0.0239693950861692,0.9687699675559998,0.0002173156535718,2.6252560928696766e-05,0.0001004171062959,4.1650539060356095e-05,6.957195000723004e-05,0.000132267086883,3.82973812520504e-05,2.742974174907431e-05,5.962452178209787e-06,4.341917156125419e-05,3.99840937461704e-05,2.594336910988204e-05,9.39133169595152e-05,4.392468326841481e-06,2.0775232769665308e-05,5.660738679580391e-06,3.810905400314368e-05,3.637334884842858e-05,0.0002113533264491,0.0033779852092266,3.3583459866322496,-0.08392030839531517,-0.2011919580834503,-0.1031992696066833,-0.06422555160836907,-0.10761620292726046,-0.13685261290914674,-0.2758426379935077,Curiousity
2021-07-15,2:05:37 PM,2.0,Supporter Card Voting,2021-07-Supporter-card-voting-E2-Non-Donors,engagement,Don?t forget: Vote for your favorite supporter card photo,112110,111653,457.0,1064.0,847,16912,237,50.0,51.0,13.0,390.0,Non Donors,2021-07-Supporte,0.1508518419409508,0.0075550798323075,0.0001159575417001,3.478726251003479,7,0.5,1.0,don?t forget vote favorite supporter card photo,0.0005368531565181,5.30754477949813e-05,0.000206832337426,0.0001200885453727,0.0156986583024263,0.0248724147677421,0.0002156989503419,0.000290239957394,0.0004343810142017,0.0001032651416608,0.0002027378650382,1.642902680032421e-05,2.0039919945702422e-06,7.585043204016984e-05,2.287006464030128e-05,0.000214493178646,8.932916534831747e-05,0.0006914349505677,0.0008404185064136,1.5407937098643743e-05,0.003301890566945,6.594969363504788e-06,0.0001613407221157,6.20446153334342e-05,0.0001245823368662,0.0001468046248191,1.5927811546134762e-05,0.9514783620834352,-0.4839893037144169,-0.26559482825120717,-0.29979464761019275,-0.28417119641553723,-0.20562785054306637,-0.14504501049409713,-0.42361928131945525,-0.3945813772218836,Neutral
2021-07-15,2:04:43 PM,2.0,Supporter Card Voting,2021-07-Supporter-card-voting-E2-0-12-month-donors,engagement,Don?t forget: Vote for your favorite supporter card photo,59567,59480,87.0,535.0,400,8347,39,17.0,17.0,22.0,1280.0,First Levels,2021-07-Supporte,0.1401279231789413,0.0067151275034834,0.0003693320126915,21.48840801114711,7,0.5,1.0,don?t forget vote favorite supporter card photo,0.0005368531565181,5.30754477949813e-05,0.000206832337426,0.0001200885453727,0.0156986583024263,0.0248724147677421,0.0002156989503419,0.000290239957394,0.0004343810142017,0.0001032651416608,0.0002027378650382,1.642902680032421e-05,2.0039919945702422e-06,7.585043204016984e-05,2.287006464030128e-05,0.000214493178646,8.932916534831747e-05,0.0006914349505677,0.0008404185064136,1.5407937098643743e-05,0.003301890566945,6.594969363504788e-06,0.0001613407221157,6.20446153334342e-05,0.0001245823368662,0.0001468046248191,1.5927811546134762e-05,0.9514783620834352,-0.4839893037144169,-0.26559482825120717,-0.29979464761019275,-0.28417119641553723,-0.20562785054306637,-0.14504501049409713,-0.42361928131945525,-0.3945813772218836,Neutral
