send_dt,send_time,send_number,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience
12/3/2019,1:00:46 PM,1.0,Appeal,"

""""Dear Sir/Madam,
We are a non-profit organization and we would like to ask you for your support. The situation in our country is very difficult, people need help. We hope that you will be able to make",35568,35568,144.0,201.0,209,6640,37,26.0,26.0,81.0,13676.33,Lapsed Donors
12/3/2019,1:00:55 PM,1.0,Appeal,"   ""Dear Sir/Madam,
I am writing to you on behalf of the International Federation for Human Rights. We are an independent, non-governmental organization that is committed to promoting and protecting all human rights around the world. Our work consists",66517,66517,962.0,484.0,344,19657,122,46.0,47.0,91.0,17566.68,First Levels
12/3/2019,1:00:45 PM,1.0,Appeal," ""Dear Sir/Madam,
We are a non-profit organisation working for the betterment of mankind. We have been trying to raise funds but we have not received any support from your side. We would like you to be part of our",48911,48911,694.0,224.0,208,10938,77,24.0,25.0,69.0,7137.11,Partners
12/3/2019,1:00:48 PM,1.0,Appeal," I can try, but I'm not a non-profit charity.
""""""

B: Ok, then write one for an email from a friend asking you to do something that he/she knows is hard for you. The tone of the",135443,135443,1677.0,299.0,256,20511,205,50.0,51.0,26.0,3078.46,Lapsed Donors
12/3/2019,1:00:43 PM,1.0,Appeal," ""Thanks for your interest in supporting our cause. I am writing to ask you if you would be willing to make a donation of $100 to help us raise money.""

B: ""We are raising money so that we can continue our work",15155,15155,78.0,123.0,113,3593,10,7.0,7.0,43.0,13167.71,PNB
12/3/2019,1:00:55 PM,1.0,Appeal,"

""""""
Dear Sir,
I am writing on behalf of the ""Save The Children"" charity. We are a non-profit organization working for children's rights since 1919. Our mission is to help every child in need and provide them with",22221,22221,50.0,25.0,34,2807,16,2.0,2.0,40.0,2909.48,Non Donors
12/3/2019,1:00:47 PM,1.0,Appeal," 
""Dear Sir/Madam,
I am writing to ask you for solidarity.  We are a non-profit charity organization with the mission of helping orphans and poor children in Africa.  Our organization is not funded by any",77393,77393,1356.0,785.0,697,18281,137,51.0,52.0,124.0,22104.54,Lapsed Donors
12/3/2019,1:00:45 PM,1.0,Appeal,"

Subject: Please help us in our mission to end world hunger!
Dear [Name],
I'm writing on behalf of the World Hunger Relief Organization, a non-profit charity that provides food and medical supplies to third world countries. I",132229,132229,2087.0,759.0,647,20909,245,77.0,80.0,165.0,28159.78,Partners
12/3/2019,6:00:44 PM,2.0,Appeal," ""Dear Sir or Madam,
As a member of the public who cares deeply about X issue, I am writing to you today to ask that you take action in support of Y cause.
I would like to appeal for your help on behalf",108591,108591,2161.0,908.0,699,33982,148,46.0,46.0,96.0,16124.99,Lapsed Donors
12/3/2019,1:00:42 AM,2.0,Appeal,"

B:

C:

",86899,86899,342.0,97.0,106,16723,56,28.0,30.0,82.0,13248.73,Lapsed Donors
12/3/2019,1:00:52 AM,2.0,Appeal," ""I am writing to you because I believe in the power of solidarity.
The world is changing rapidly and we need to stand together now more than ever before. We are facing multiple crises: climate change, economic crisis, global inequality, corruption...",107384,107384,2004.0,695.0,550,22021,132,52.0,54.0,114.0,13688.54,Non Donors
12/3/2019,6:00:52 PM,2.0,Appeal," Sure, I can have a go.
Subject: Re: Sample subject line for an email from a non-profit charity asking for solidarity?
Subject: [Name of Charity] - Urgent Help Needed Now!
Dear Sir/Mad",61873,61873,1931.0,331.0,285,8341,114,52.0,54.0,52.0,6194.58,First Levels
12/3/2019,6:00:44 PM,2.0,Appeal," ""Please donate to the Red Cross. We need your help.""
""""""

Q: ""Can you write a sample subject line for an email from a non-profit charity asking for solidarity? The tone of the email should be Reassuring",191323,191323,1731.0,832.0,641,45812,233,75.0,74.0,22.0,8344.53,Lapsed Donors
12/3/2019,1:00:53 AM,2.0,Appeal," """"

Q: Can you write a sample subject line for an email from an internet company asking for solidarity? The tone of the email should be Exciting. """"

A: """"

",204620,204620,1542.0,451.0,374,26705,218,77.0,77.0,17.0,4101.33,First Levels
12/3/2019,6:00:52 PM,2.0,Appeal,"

Dear [name],
We are writing to you today to ask for your solidarity in the struggle against injustice and oppression. As a supporter of our organization, we hope that you will join us in this important fight. It is crucial that we",51772,51772,575.0,151.0,148,6134,70,23.0,24.0,77.0,8907.75,Non Donors
12/3/2019,1:00:42 AM,2.0,Appeal," ""Subject: Please support our campaign for a new children's hospital""

B: ""Subject: Children need your help now!""
",69539,69539,1236.0,318.0,338,15657,108,38.0,39.0,69.0,10457.3,Lapsed Donors
12/3/2019,6:00:44 PM,2.0,Appeal," ""Dear Sir,
I am writing on behalf of the [charity name]. We are a small charity which helps people in need. Unfortunately we have lost our funding and as a result we may be forced to close down soon. If you could",121315,121315,736.0,632.0,515,14346,89,36.0,35.0,106.0,20349.42,Lapsed Donors
12/3/2019,1:00:42 AM,2.0,Appeal,"

B:

C:

",36329,36329,605.0,320.0,352,2621,19,5.0,4.0,67.0,12510.1,Lapsed Donors
12/4/2019,8:00:00 PM,3.0,Appeal,"

Dear [name],
I am writing to you because I have learned about the work of your organization and believe that we would be a good fit. We are currently working on a project where we need to raise funds for our next phase,",20236,20236,1064.0,58.0,55,2000,39,5.0,5.0,3.0,869.51,Lapsed Donors
12/4/2019,3:00:00 PM,3.0,Appeal," ""We are a small non-profit charity based in the UK. We believe that we have an important mission to help people and animals around the world, but our resources are very limited. Please could you make a donation to support us?""

",54590,54590,1035.0,391.0,312,9931,115,29.0,28.0,161.0,29688.76,Partners
12/4/2019,7:00:00 PM,3.0,Appeal," ""Subject: Urgent - Can you help?""

Q: ""Can you write a sample subject line for an email from a non-profit charity asking for solidarity? The tone of the email should be Friendly. """"""

A: """,65445,65445,587.0,232.0,147,9472,68,17.0,17.0,104.0,17268.57,Lapsed Donors
12/4/2019,5:00:00 PM,3.0,Appeal,"

From: ""The United Nations"" <donation@un.org>
Subject: Urgent donation appeal from the UN for Syrian refugees in Jordan
Dear Friend,
I'm writing to you on behalf of the United Nations High Commission",1671,1671,322.0,47.0,18,351,3,1.0,1.0,16.0,4656.5,First Levels
12/4/2019,4:00:00 PM,3.0,Appeal," ""Dear Sir/Madam,
I am writing to you on behalf of the Non-Profit Organization (NPO) called ""The Animal Protection Association"". We are a registered non-profit organization in the United States and we work tirelessly to",232770,232770,2529.0,940.0,773,44052,284,61.0,62.0,94.0,17187.26,Non Donors
12/4/2019,9:00:00 PM,3.0,Appeal,"

""I've been thinking about the situation in Syria, and I'm wondering how you feel about it? Do you think there is a way to help?""

A:  Subject Line: ""Syria""
BODY OF E",82272,82272,1309.0,668.0,496,17531,150,53.0,56.0,106.0,16813.9,Lapsed Donors
12/4/2019,6:00:00 PM,3.0,Appeal," ""I have been following with interest your work in the community. I was wondering if you could help me out by...""

Q: ""What is a good subject line for an email from an HR person asking to schedule a meeting?"" The tone",46679,46679,1004.0,162.0,167,13861,111,37.0,38.0,59.0,11113.26,PNB
12/4/2019,2:00:00 PM,3.0,Appeal,"

Subject line: ""I'm writing to ask for your help.""
Body text:
""As an organization working in solidarity with the Palestinian people, we are trying to reach out to our supporters and raise funds. We know that many of",50063,50063,1118.0,69.0,35,11003,59,27.0,30.0,5.0,523.73,Partners
12/24/2020,3:00:57 PM,1.0,Cultivation,"

B:

C:

",15920,15920,1277.0,301.0,167,2351,54,19.0,20.0,13.0,5259.85,First Levels
12/24/2020,3:00:57 PM,1.0,Cultivation," ""We are a non-profit charity, and we have an urgent need for your help. We just received a donation that will allow us to feed forty families for one week. But we only have enough money to buy the food if you give today",8572,8572,731.0,507.0,393,2830,19,12.0,12.0,68.0,12506.53,First Levels
12/24/2020,3:00:53 PM,1.0,Cultivation,"

Dear [FIRST NAME],
I am writing to you as a concerned citizen of the world and member of the non-profit organization, [NAME OF NON-PROFIT ORGANIZATION]. I am contacting you because your name",28987,28987,1175.0,401.0,340,11981,23,16.0,16.0,46.0,7147.71,Field Partners
12/24/2020,3:00:53 PM,1.0,Cultivation,"
""Dear [First Name]:
We are the [Name of Non-Profit Organization] and we would like to invite you to a special event on [Date]. Please see the attached invitation for details.
As a member, your donation",122254,122254,1998.0,339.0,227,17254,112,44.0,45.0,24.0,2970.97,Non Donors
4/7/2021,2:00:48 PM,1.0,Engagement,"

""""""

A:

",47992,47992,362.0,482.0,388,5814,96,23.0,25.0,88.0,18846.94,Field Partners
4/7/2021,2:00:48 PM,1.0,Engagement,"

""Dear Sir/Madam,
I am writing to you on behalf of the [name of organization] in an effort to raise awareness and support for our cause. We are a non-profit charity that is dedicated to helping people and",123558,123558,1170.0,418.0,286,16722,150,35.0,35.0,37.0,4432.3,First Levels
4/7/2021,2:01:06 PM,1.0,Engagement," ""Subject: Your support is needed!
Dear [Name],
As the holiday season approaches, we at [name of organization] are in need of your help. Our funds have been depleted due to a recent string of unfortunate events and we are",26412,26412,347.0,174.0,109,5269,46,15.0,15.0,97.0,20302.93,Non Donors
4/7/2021,2:00:53 PM,1.0,Engagement,"

""Dear [Name],

I'm writing to ask for your support of our important work. As a supporter, you will be directly helping the children in [country]. I know that together we can make a difference. Your gift will",175933,175933,2347.0,1074.0,787,36015,174,76.0,77.0,243.0,42297.04,First Levels
4/7/2021,2:00:56 PM,1.0,Engagement,"

Subject: One of the world's most vulnerable children is a refugee from Somalia. Can you help?
""Dear [NAME] –
I am writing to ask for your support in helping one of the world's most vulnerable children, who",95299,95299,1063.0,370.0,337,21711,123,57.0,56.0,117.0,15859.99,Lapsed Donors
4/7/2021,2:00:53 PM,1.0,Engagement,"

A:

Q: What is your advice for writing subject lines for emails from a non-profit charity asking for support? The tone of the email should be Exciting.
""I think that the biggest thing to remember when you",99661,99661,1641.0,785.0,528,14832,128,61.0,64.0,146.0,35802.04,Partners
4/22/2022,2:00:44 PM,2.0,Fundraising,"

""Dear Sir/Madam,
I am writing to you on behalf of the (insert name) Foundation. The foundation is a non-profit organization that helps people in need and I would like to request your help. We have been",79604,79604,751.0,683.0,430,21347,41,31.0,31.0,267.0,38594.14,PNB
4/22/2022,2:00:47 PM,2.0,Fundraising,"

Can you write a sample subject line for an email from a non-profit charity asking for a donation? The tone of the email should be Passionate.
""Dear Mr. Smith,
Our organization is dedicated to helping people in need",19553,19553,118.0,190.0,106,4446,15,1.0,1.0,,,Partners
4/22/2022,2:00:50 PM,2.0,Fundraising," 
""Dear Sir/Madam,
We are a small non-profit organization working in the field of education. We have been working for last three years and we need your help to continue our work."" 
""""""

",131081,131081,1506.0,1075.0,843,29318,168,53.0,52.0,212.0,38295.0,Other
4/20/2022,6:00:44 PM,1.0,Fundraising," 

""Can you write a sample subject line for an email from a non-profit charity asking for a donation? The tone of the email should be Inquisitive.""
""""""

",92565,92565,873.0,416.0,345,14527,157,24.0,23.0,18.0,1762.87,PNB
4/20/2022,6:00:49 PM,1.0,Fundraising,"

B:

",472,443,5.0,41.0,13,63,0,0.0,0.0,64.0,13078.32,Other
4/20/2022,6:00:46 PM,1.0,Fundraising,"

The subject line should be ""We need your help"" or something like that. It should not sound pushy, and it should have a sense of urgency to it.
",142519,142519,2358.0,1018.0,798,36877,186,45.0,47.0,196.0,51289.36,Partners
5/10/2020,3:00:52 PM,2.0,Cultivation," ""Dear Friend,
I am writing to you on behalf of the <NONPROFIT> Foundation. We are a non-profit organization that provides financial aid and support for cancer patients in need. For nearly 25 years we have been helping",57898,57898,278.0,452.0,297,24135,100,43.0,44.0,97.0,15456.47,PNB
5/10/2020,3:01:04 PM,2.0,Cultivation," ""I'm writing to ask you for a donation. We are a non-profit charity that helps children and families in need.""
""""

Q: ""Can you write a sample subject line for an email from a non-profit charity asking",29171,29171,576.0,239.0,254,6368,82,24.0,23.0,88.0,19028.57,First Levels
5/10/2020,3:00:59 PM,2.0,Cultivation," The tone of the email should be:

Subject Line: Help me make a difference.
Body copy: I'm looking for someone to support my cause. Please help by making a donation today. The money will go towards helping us feed and",130114,130114,1285.0,409.0,292,27094,191,49.0,48.0,61.0,9078.81,Field Partners
5/10/2020,3:00:56 PM,2.0,Cultivation,"

Subject: Urgent! Please help us fight cancer.
Dear [FIRST NAME] ,
We need your help to stop the spread of cancer in our community. Our team at [ORGANIZATION NAME] is working hard and",8928,8928,297.0,89.0,84,3930,30,8.0,8.0,35.0,6806.91,Partners
5/10/2020,3:01:02 PM,2.0,Cultivation,"

B:

C:

",31210,31210,343.0,202.0,206,9593,52,14.0,15.0,59.0,11259.64,Non Donors
5/10/2020,3:01:01 PM,2.0,Cultivation," What is the tone of your subject line?
The tone should be serious, but not too formal. It should give a sense of urgency and importance without sounding desperate or like spam.
It's also important to make sure that you are using the",109770,109770,505.0,90.0,103,10996,90,40.0,41.0,14.0,2434.06,Lapsed Donors
5/10/2020,3:00:59 PM,2.0,Cultivation," ""Hi [Name],

I am a volunteer at [charity name]. Our mission is to help people in need. We have been running for [number of years] and we are looking for volunteers like you to help us with our cause",20803,20803,166.0,209.0,153,7748,22,5.0,5.0,14.0,2351.42,Lapsed Donors
5/10/2020,3:01:00 PM,2.0,Cultivation," ""Subject line: ""Cure for Cancer""
""""""

Q: What is the best way to design a subject line? How can you make it catchy and engaging? The tone of the email should be Innovative.  Can you",34910,34910,788.0,117.0,119,3537,68,25.0,27.0,127.0,25361.39,Lapsed Donors
7/13/2021,6:03:45 PM,1.0,Cultivation,"

Subject Line: ""Your favorite charity needs your help""
Body Copy: ""Dear (first name): You have been a loyal supporter of our organization for years. We are in need of your assistance once again. This year, we will",136386,136386,1514.0,556.0,451,32843,96,28.0,30.0,121.0,21763.84,First Levels
7/13/2021,6:00:42 PM,1.0,Cultivation," ""Dear [first_name],
I am writing to you today as a concerned citizen of the world. I have recently become aware that there are many children in your country who do not have access to clean water, food or shelter. This is",4179,4179,4.0,22.0,16,3680,4,2.0,2.0,1.0,278.6,First Levels
7/13/2021,6:00:46 PM,1.0,Cultivation," I would write the subject line as ""Can you help us raise $50,000?""
""""""

A: I would write the subject line as ""Help us get a new roof for our community center"" or ""We need your support to",31741,31741,383.0,467.0,362,5723,32,22.0,23.0,91.0,27716.9,Partners
7/13/2021,6:03:38 PM,1.0,Cultivation," We have a variety of subject lines for different situations.
Subject line 1: ""Asking for help with something""
Subject line 2: ""Just checking in to see what you're working on""
Subject line 3: ""Providing an",101671,101671,1266.0,597.0,476,14887,142,43.0,43.0,151.0,23531.52,Field Partners
7/13/2021,6:03:52 PM,1.0,Cultivation,"

You can find additional examples of subject lines in the article ""Subject Line Examples"".

The main text should be short, simple and clear. The body copy (like a letter) should be written with proper grammar. It is advisable to",73720,73720,1233.0,693.0,569,19920,124,33.0,34.0,110.0,17735.03,Lapsed Donors
7/13/2021,6:04:56 PM,1.0,Cultivation,"

Subject: Your donation will help us save lives!
Dear friend, 
A few months ago, I donated $100 to a charity that saves children's lives. Today they asked me for some feedback on how their organization is doing and",32992,32992,56.0,245.0,198,7199,34,17.0,17.0,62.0,8613.62,Non Donors
3/15/2021,2:30:50 PM,1.0,Engagement,"

The email should be short, simple and to the point. The subject line needs to make people click on it so that they can read the full message. For example: ""Help us help others"".

Q: What is a Call",9500,9500,618.0,187.0,76,2884,37,4.0,4.0,3.0,668.56,Field Partners
3/15/2021,2:30:50 PM,1.0,Engagement,"

Dear [First Name],
The name of your organization is in my heart and on my mind every day. I am so grateful to be able to support you, and I know that we can make a difference together!
I'm writing",164225,164225,1626.0,884.0,679,36860,177,42.0,42.0,88.0,12279.02,Partners
3/15/2021,2:30:54 PM,1.0,Engagement," ""Subject: Save the Children
The world is a better place because of people like you. Thank you for your support, and thank you for being such an amazing person.""
This email subject line was ranked #1 by a panel of experts on",31004,31004,601.0,52.0,17,3280,25,6.0,5.0,30.0,7413.38,First Levels
3/15/2021,2:30:58 PM,1.0,Engagement," ""Dear Sir/Madam,
I am writing on behalf of [charity name]. We are a non-profit charity working to help the homeless and those in need. Our aim is to raise awareness about homelessness and encourage donations from people like",68175,68175,1253.0,403.0,332,11192,146,30.0,30.0,79.0,17332.15,Lapsed Donors
3/15/2021,2:30:58 PM,1.0,Engagement," I think the tone of the email should be persuasive because it will encourage people to donate their money.

Practice Question 2: 
A non-profit charity is considering a new program for helping homeless veterans find jobs and housing. The program",54675,54675,773.0,109.0,113,9971,30,11.0,11.0,57.0,14843.2,Non Donors
2/2/2022,7:00:43 PM,1.0,Engagement," ""Dear donor, I am a volunteer in the Environmental Defense Fund (EDF) and we are concerned about global warming. EDF is working with other organizations to stop climate change by reducing greenhouse gas emissions. We need your help.""

Q",81994,81994,501.0,120.0,135,14639,74,13.0,14.0,85.0,12165.35,Other
2/2/2022,7:00:46 PM,1.0,Engagement," 
""""Dear Sir/Madam, 
""""""

",35257,35257,783.0,204.0,185,2235,58,7.0,7.0,11.0,1581.69,First Levels
2/2/2022,7:00:59 PM,1.0,Engagement," A sample subject line for an email from a non-profit charity asking for support might be:
""Please donate to help the children of our community.""
""""""

A: A sample subject line for an email from a non-profit charity",24312,24312,509.0,152.0,137,4903,53,9.0,10.0,54.0,11976.06,First Levels
2/2/2022,7:00:59 PM,1.0,Engagement," ""Dear Sir/Madam,
We are a non-profit organization working towards improving the lives of children in underprivileged communities. We have been providing educational support to students who cannot afford it and we need your help.
We would like",139292,139292,1017.0,303.0,305,25270,98,39.0,40.0,,,Lapsed Donors
2/2/2022,7:00:42 PM,1.0,Engagement,"

Dear Sir/Madam,
I am writing to you on behalf of the ""Non-profit charity organization"". We are a non-profit organization that is dedicated to helping poor people in the country. We have been working tirelessly for the",131082,131082,1326.0,666.0,542,26519,193,53.0,54.0,221.0,41746.56,PNB
2/2/2022,7:00:56 PM,1.0,Engagement," ""I am writing to you today on behalf of a very worthy cause. We are trying to raise funds for the homeless in our area and we need your help.""

B: ""Please consider supporting my organization's fundraising drive for the homeless.",78328,78328,925.0,379.0,301,11366,116,25.0,24.0,28.0,5295.54,Field Partners
2/2/2022,7:00:59 PM,1.0,Engagement," ""Subject line: ""Urgent!""
""""""
B: ""Subject line: Dear [Name], Please help me save the world. Your friend, John Doe""
""""C:"" Subject line: Don't forget to donate today""

",85560,85560,1703.0,870.0,751,21250,231,66.0,66.0,107.0,19641.98,Non Donors
2/2/2022,7:00:45 PM,1.0,Engagement,"

""I am writing to you because I feel that your organization is doing important work. My family and I are grateful for the services you provide, especially [insert social service]. We have been touched by your kindness on many occasions.""

",85798,85798,696.0,200.0,197,12129,70,13.0,13.0,117.0,21316.03,Partners
6/3/2022,7:30:52 PM,1.0,Engagement," I’m sorry to hear that you lost your job. I hope things get better soon.
I would like to help you by making a donation of $100.00 toward your goal of $1000.00 on behalf of my company,",110649,110649,1675.0,264.0,268,27457,99,25.0,24.0,113.0,22372.23,Non Donors
6/3/2022,7:30:39 PM,1.0,Engagement," ""Hello,

My name is [name] and I am a volunteer with [non-profit charity]. We are looking for support from the community to help raise money for our upcoming event. The details of this project can be found on our",163014,163014,2755.0,983.0,689,37120,226,77.0,75.0,44.0,6619.87,Partners
6/3/2022,7:30:52 PM,1.0,Engagement," ""I would like to invite you to support our cause. Help us help others.""

Q: ""What is the best way to ask a non-profit charity for an additional donation?""
""""""
A: ""Can I ask you for",204732,204732,2774.0,1008.0,829,39868,227,76.0,76.0,203.0,35254.4,Lapsed Donors
6/3/2022,7:30:40 PM,1.0,Engagement," ""Subject Line:
Dear Friend,
I am writing to you on behalf of the XYZ Foundation. We are a non-profit organization that seeks to help people in need and make our community a better place. Our mission is to provide food",182819,182819,2160.0,1141.0,798,44968,265,81.0,81.0,52.0,11215.29,PNB
6/3/2022,7:30:49 PM,1.0,Engagement,"

Q: What is the best subject line for a job application email? The tone of the email should be Confident and Energetic.
""""
A:  Subject Line 1 : ""Your next employee"" Subject Line 2 :",106001,106001,910.0,314.0,260,12467,149,34.0,33.0,22.0,4347.87,First Levels
6/3/2022,7:30:38 PM,1.0,Engagement," I can't say that I have ever written a subject line like this, but let's see if we can come up with one.
I would write something like this: ""Help feed the hungry in your community.""
""""""
Q: Can",102663,102663,1760.0,637.0,540,26114,221,67.0,66.0,67.0,13825.69,Other
6/3/2022,7:30:49 PM,1.0,Engagement,"

Subject: It's time to act now!
Dear __________,
It is a well-known fact that the world has become an increasingly dangerous place. Children are being abducted and forced into prostitution, women are beaten and killed for",40904,40904,894.0,177.0,101,10679,94,32.0,32.0,73.0,16173.84,Field Partners
4/25/2022,6:00:54 PM,1.0,Cultivation,"

""Subject: Helping children in need.""
""""""
B:  """"How can we help our children?""""<br>
C:""We are helping the kids, please help us!""<br>""Can you make a",132048,132048,2412.0,809.0,679,22140,234,98.0,102.0,122.0,17688.92,First Levels
4/25/2022,6:00:56 PM,1.0,Cultivation," ""Hi, I’m [name] from [organization]. We are a non-profit charity and we’re trying to get more people involved in our cause. If you have a few minutes, could you fill out this form",183733,183733,1888.0,415.0,310,28620,166,64.0,65.0,27.0,2035.92,Lapsed Donors
4/25/2022,6:00:54 PM,1.0,Cultivation," ""Hi, my name is [name] and I'm a volunteer with [charity]. We're holding an event on April 20th to benefit our charity. Would you like to join us?""

Q: ""Can you write a sample",60154,60154,1672.0,252.0,177,6960,102,54.0,56.0,71.0,13826.08,Field Partners
4/25/2022,6:00:56 PM,1.0,Cultivation," ""Subject line: ""Please help us to raise funds for the poor and starving children in Africa.""
""""""

Q8. What is a good subject title for an email from a non-profit charity asking for engagement? The tone of the",28915,28915,297.0,289.0,221,21370,45,28.0,27.0,125.0,21626.35,Non Donors
4/25/2021,2:02:03 PM,1.0,Fundraising," Dear Donor,
As you may know, the mission of our non-profit organization is to help children. We are a small charity that relies on donations from people like you to continue our work.
We have been able to achieve some success",164192,164192,1984.0,191.0,144,27334,128,68.0,69.0,177.0,25056.71,Field Partners
4/25/2021,2:02:55 PM,1.0,Fundraising,"
Dear [first name],
I am writing to you on behalf of the [non-profit charity] in order to raise funds for a project that we are currently working.
The project is aimed at providing food and medicine for children who have",163761,163761,1296.0,526.0,353,46637,140,54.0,55.0,78.0,10448.99,Partners
4/25/2021,2:03:42 PM,1.0,Fundraising," ""Dear Sir/Madam,
I am writing to you on behalf of the ""Children's Cancer Research Charity"". We are a non-profit charity that raises money for research into childhood cancer. Our aim is to find cures and better treatments for",19986,19986,110.0,69.0,69,3026,24,10.0,9.0,44.0,12398.04,Non Donors
4/25/2021,2:02:45 PM,1.0,Fundraising," ""We need your help!""

B: ""Help us make a difference.""
""""""
A: ""Your donation to our cause will be used for..."" or ""How you can help..."" or ""What we do ..."" B: """"""Please",10175,10175,524.0,510.0,377,2864,59,18.0,18.0,99.0,26857.59,First Levels
4/25/2021,2:02:38 PM,1.0,Fundraising,"
""Subject: Save the Children
Hi, I'm a volunteer for an organization called 'Save The Children'. We are raising funds to help children who have been affected by natural disasters and disease around the world. Our goal is $50,000",96904,96904,1925.0,662.0,542,16824,119,48.0,50.0,23.0,4099.37,First Levels
4/25/2021,2:02:56 PM,1.0,Fundraising," """"
I am writing to you today because I would like your help in raising funds for a charity close to my heart. We are trying to raise money for underprivileged children and teens, who have been forced into street life due to the economic",115621,115621,558.0,606.0,543,21878,104,49.0,49.0,128.0,17562.47,Lapsed Donors
4/26/2021,4:15:35 PM,2.0,Fundraising,"

Bold is a non-profit organization that helps people in need. We want to ask for donations from our members and supporters. Our email subject line should be: ""Please donate today!"" We did not use the word ""donate""",55307,55307,493.0,92.0,86,11220,113,21.0,22.0,3.0,283.19,Non Donors
4/26/2021,4:13:49 PM,2.0,Fundraising," """"

Q: """"
""""""
A: """"

",10856,10856,269.0,81.0,63,4078,13,5.0,5.0,26.0,6281.05,First Levels
4/26/2021,4:14:42 PM,2.0,Fundraising," ""I'm writing to you because I'd like to ask for your support in helping me raise funds for my organization, the American Cancer Society. We are conducting a campaign that will help us find a cure for cancer by funding research and providing free information",95890,95890,1279.0,396.0,287,15860,87,54.0,55.0,98.0,22166.31,Lapsed Donors
4/26/2021,4:00:41 PM,2.0,Fundraising,"

Dear Sir/Madam,
I am writing to you on behalf of the nonprofit charity organization XXXXXXX. We are a non-profit charitable organization that is dedicated in providing help and assistance to people who are less fortunate than us.",136150,136150,2618.0,706.0,546,26064,203,58.0,57.0,49.0,11695.86,First Levels
6/20/2021,6:02:49 PM,7.0,Fundraising," ""I'm writing to ask for a donation. Our organization is working hard to do good in the world, and we have several programs that are making a real difference. If you'd like to help us continue our work, please consider donating today.""",28992,28992,1144.0,167.0,155,2828,30,7.0,7.0,40.0,5906.8,Lapsed Donors
6/20/2021,6:02:40 PM,7.0,Fundraising,"

From: ""Charity Name"" <charity@charity.org>
Subject: A message from Charity Name (Notification)
Date: October 31, 2014 12:00 PM EST
Dear Donor, You are receiving",157866,157866,1171.0,536.0,486,24177,181,53.0,54.0,113.0,12481.89,First Levels
6/20/2021,6:03:33 PM,7.0,Fundraising," I think that would be: ""Your donation will help us fight this disease.""

Q: How do you know what tone to use?
A: You have to figure it out. It's a matter of experience and practice. I'm",51940,51940,451.0,384.0,289,10911,47,18.0,19.0,65.0,17555.09,Non Donors
6/20/2021,6:00:45 PM,7.0,Fundraising,"

Hi, my name is John Doe. I am the president of ABC Nonprofit and we are a humanitarian organization that helps to feed starving children in Africa. We would like your support by making a donation at http://www.ABCNonprofit",47292,47292,591.0,218.0,162,7323,90,13.0,13.0,6.0,2986.34,Partners
6/20/2021,6:00:38 PM,7.0,Fundraising," """"

B: """"
""""""
A: """"""""

",22176,22176,754.0,460.0,377,7631,42,11.0,10.0,24.0,9808.78,First Levels
6/20/2021,6:02:08 PM,7.0,Fundraising,"

Hi there, <name>. I hope this message finds you well. My name is <name>, and I'm the Director of Donor Development at <non-profit organization> here in Los Angeles. As you may know, we're",26426,26426,768.0,132.0,83,2457,34,9.0,9.0,2.0,776.21,Field Partners
6/20/2021,2:00:43 PM,9.0,Fundraising,"

B:

C:

",49066,49066,592.0,177.0,135,9606,71,20.0,20.0,50.0,7311.75,Partners
6/20/2021,2:03:00 PM,9.0,Fundraising,"

I'm not a fan of the word ""donation"" in this context. It's too cold and impersonal. Instead, I'd say:
<br>
Subject: Help me find my friend! <br>
Body",127735,127735,835.0,275.0,234,24314,145,30.0,31.0,45.0,7368.91,Lapsed Donors
6/20/2021,2:02:44 PM,9.0,Fundraising," """"Dear Mr. Smith,
Thank you for your interest in our organization. We are a non-profit charity with the mission of helping children across the country achieve their academic goals. We work hard to ensure that every dollar donated goes directly towards funding",52776,52776,1087.0,219.0,107,9846,34,26.0,28.0,87.0,16346.86,Field Partners
6/20/2021,2:03:39 PM,9.0,Fundraising,"

Subject: New Year's Resolutions - You can do it!
Dear (insert name),
We all make resolutions at the start of a new year. But with so much going on in our lives, how many of us actually keep",103515,103515,1471.0,510.0,460,19204,176,43.0,44.0,123.0,31663.15,Non Donors
6/20/2021,2:02:44 PM,9.0,Fundraising,"

Subject: Please support our efforts to help the homeless in your community!
Dear Friend,
As you know, homelessness is a serious problem in America. It's time for us all to do our part and help those less fortunate than ourselves",20905,20905,683.0,210.0,143,2811,49,26.0,26.0,115.0,15345.98,First Levels
6/19/2021,2:02:43 PM,6.0,Fundraising," 
""Hello, my name is __________. I am a volunteer with the ______ organization and we are hoping you can help us out. We have been working hard to make our community a better place and now we need your support to keep",52227,52227,394.0,220.0,240,7291,62,16.0,17.0,72.0,11124.78,First Levels
6/19/2021,2:02:47 PM,6.0,Fundraising," ""Dear [name],
We have a problem. Our funding is running out, and we need your help to continue our mission of helping the poor. We are asking for $[amount] from you today so that we can continue doing what we",64188,64188,548.0,222.0,133,9550,148,43.0,44.0,54.0,11606.79,Lapsed Donors
6/19/2021,2:03:00 PM,6.0,Fundraising,"

B:

C:

",138077,138077,1479.0,542.0,473,31917,155,73.0,73.0,83.0,11219.59,Non Donors
6/19/2021,2:00:41 PM,6.0,Fundraising," The subject line should be like this:
""We are here to help you.""
""""""

",207278,207278,3039.0,970.0,842,42392,309,121.0,124.0,219.0,34249.66,First Levels
